eɪ ,i ,oʊ ,u ,æ ,ɑ ,ɛ ,ɪ ,ʊ ,ʌ ,filename
0.056179775280898875,0.10112359550561797,0.0898876404494382,0.02247191011235955,0.056179775280898875,0.056179775280898875,0.06741573033707865,0.056179775280898875,0.38202247191011235,0.11235955056179775,de_cette_facon
0.12359550561797752,0.3595505617977528,0.056179775280898875,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.056179775280898875,0.11235955056179775,0.21348314606741572,0.033707865168539325,s_f105_sxi
0.0898876404494382,0.8314606741573034,0.0,0.0,0.0,0.011235955056179775,0.0,0.056179775280898875,0.011235955056179775,0.0,epicerie
0.0,0.0,0.10112359550561797,0.0,0.056179775280898875,0.33707865168539325,0.0,0.011235955056179775,0.15730337078651685,0.33707865168539325,s_f108_vo
0.21348314606741572,0.4606741573033708,0.0,0.0,0.07865168539325842,0.0,0.06741573033707865,0.15730337078651685,0.02247191011235955,0.0,s_f103_xexs
0.0,0.0,0.6292134831460674,0.0449438202247191,0.0,0.16853932584269662,0.0,0.0,0.10112359550561797,0.056179775280898875,BR701
0.0898876404494382,0.550561797752809,0.0,0.3258426966292135,0.0,0.0,0.0,0.033707865168539325,0.0,0.0,EN312
0.0449438202247191,0.0,0.0,0.0449438202247191,0.11235955056179775,0.0,0.19101123595505617,0.5955056179775281,0.011235955056179775,0.0,s_m115_xiv
0.2696629213483146,0.0,0.011235955056179775,0.0,0.33707865168539325,0.02247191011235955,0.21348314606741572,0.10112359550561797,0.0,0.0449438202247191,s_m115_xqk
0.0,0.0,0.0,0.0,0.14606741573033707,0.07865168539325842,0.30337078651685395,0.033707865168539325,0.16853932584269662,0.2696629213483146,EN1440
0.0,0.0,0.33707865168539325,0.0,0.011235955056179775,0.47191011235955055,0.0,0.0,0.056179775280898875,0.12359550561797752,FR4087
0.0,0.0,0.056179775280898875,0.0,0.011235955056179775,0.7640449438202247,0.0,0.0,0.011235955056179775,0.15730337078651685,EN2916
0.1348314606741573,0.0,0.011235955056179775,0.011235955056179775,0.06741573033707865,0.02247191011235955,0.25842696629213485,0.25842696629213485,0.19101123595505617,0.0449438202247191,BR374
0.1348314606741573,0.011235955056179775,0.0,0.0,0.1348314606741573,0.0,0.20224719101123595,0.5056179775280899,0.011235955056179775,0.0,EN1084
0.07865168539325842,0.34831460674157305,0.0449438202247191,0.33707865168539325,0.033707865168539325,0.011235955056179775,0.033707865168539325,0.02247191011235955,0.0449438202247191,0.0449438202247191,s_m120_axj
0.4044943820224719,0.16853932584269662,0.0,0.0,0.0449438202247191,0.011235955056179775,0.10112359550561797,0.2247191011235955,0.033707865168539325,0.011235955056179775,vaguement
0.0,0.0,0.02247191011235955,0.0,0.0898876404494382,0.16853932584269662,0.11235955056179775,0.0,0.2808988764044944,0.3258426966292135,s_f108_mo
0.23595505617977527,0.02247191011235955,0.06741573033707865,0.07865168539325842,0.02247191011235955,0.011235955056179775,0.06741573033707865,0.29213483146067415,0.1797752808988764,0.02247191011235955,s_m114_fu
0.0,0.0,0.3258426966292135,0.4044943820224719,0.011235955056179775,0.0449438202247191,0.0,0.0,0.14606741573033707,0.06741573033707865,FR374
0.11235955056179775,0.7528089887640449,0.011235955056179775,0.0,0.0,0.011235955056179775,0.011235955056179775,0.056179775280898875,0.0449438202247191,0.0,freres_et_soeurs
0.0,0.0,0.11235955056179775,0.12359550561797752,0.19101123595505617,0.10112359550561797,0.0449438202247191,0.011235955056179775,0.23595505617977527,0.1797752808988764,s_f113_vxu
0.0,0.0,0.6853932584269663,0.056179775280898875,0.0,0.15730337078651685,0.0,0.0,0.07865168539325842,0.02247191011235955,BR202
0.20224719101123595,0.7303370786516854,0.0,0.011235955056179775,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,s_f101_pi
0.07865168539325842,0.011235955056179775,0.033707865168539325,0.011235955056179775,0.30337078651685395,0.0,0.34831460674157305,0.1348314606741573,0.07865168539325842,0.0,s_m120_hxe
0.033707865168539325,0.0,0.34831460674157305,0.48314606741573035,0.0,0.011235955056179775,0.0,0.0,0.11235955056179775,0.011235955056179775,s_m115_ku
0.19101123595505617,0.011235955056179775,0.0,0.0,0.30337078651685395,0.0,0.2808988764044944,0.21348314606741572,0.0,0.0,ES243
0.43820224719101125,0.2247191011235955,0.0,0.0,0.0,0.0,0.011235955056179775,0.3258426966292135,0.0,0.0,FR4416
0.0,0.0,0.34831460674157305,0.39325842696629215,0.0,0.033707865168539325,0.0,0.0,0.2247191011235955,0.0,FR3518
0.1797752808988764,0.07865168539325842,0.0,0.02247191011235955,0.033707865168539325,0.0,0.0898876404494382,0.449438202247191,0.14606741573033707,0.0,FR3074
0.20224719101123595,0.6629213483146067,0.02247191011235955,0.056179775280898875,0.0,0.02247191011235955,0.02247191011235955,0.011235955056179775,0.0,0.0,s_m120_hi
0.16853932584269662,0.033707865168539325,0.056179775280898875,0.02247191011235955,0.02247191011235955,0.0,0.07865168539325842,0.5168539325842697,0.10112359550561797,0.0,EN719
0.25842696629213485,0.3595505617977528,0.011235955056179775,0.0,0.0,0.0,0.02247191011235955,0.34831460674157305,0.0,0.0,EN1362
0.06741573033707865,0.056179775280898875,0.0449438202247191,0.0898876404494382,0.14606741573033707,0.0449438202247191,0.12359550561797752,0.2696629213483146,0.07865168539325842,0.07865168539325842,bleu_fonce
0.25842696629213485,0.0,0.0,0.0,0.033707865168539325,0.0,0.2696629213483146,0.42696629213483145,0.0,0.011235955056179775,s_m118_xde
0.30337078651685395,0.10112359550561797,0.02247191011235955,0.0,0.02247191011235955,0.0,0.30337078651685395,0.24719101123595505,0.0,0.0,EN1839
0.011235955056179775,0.0,0.2808988764044944,0.39325842696629215,0.0,0.1348314606741573,0.0,0.0,0.1348314606741573,0.0449438202247191,FR1723
0.21348314606741572,0.6629213483146067,0.0,0.0898876404494382,0.0,0.0,0.0,0.033707865168539325,0.0,0.0,EN2508
0.0898876404494382,0.8764044943820225,0.0,0.0,0.0,0.0,0.011235955056179775,0.02247191011235955,0.0,0.0,s_m110_ef
0.0,0.0,0.3707865168539326,0.34831460674157305,0.033707865168539325,0.16853932584269662,0.0,0.0,0.0449438202247191,0.033707865168539325,FR3929
0.15730337078651685,0.12359550561797752,0.02247191011235955,0.23595505617977527,0.0449438202247191,0.0,0.06741573033707865,0.1797752808988764,0.11235955056179775,0.056179775280898875,EN695
0.07865168539325842,0.033707865168539325,0.16853932584269662,0.29213483146067415,0.06741573033707865,0.0,0.10112359550561797,0.07865168539325842,0.14606741573033707,0.033707865168539325,s_f113_pe
0.2696629213483146,0.3146067415730337,0.0,0.0,0.011235955056179775,0.0,0.02247191011235955,0.38202247191011235,0.0,0.0,BR971
0.0,0.0,0.011235955056179775,0.011235955056179775,0.1797752808988764,0.056179775280898875,0.30337078651685395,0.2247191011235955,0.0449438202247191,0.16853932584269662,carotte
0.5168539325842697,0.25842696629213485,0.0,0.0,0.0,0.0,0.011235955056179775,0.21348314606741572,0.0,0.0,FR566
0.30337078651685395,0.14606741573033707,0.0449438202247191,0.21348314606741572,0.02247191011235955,0.02247191011235955,0.0449438202247191,0.1797752808988764,0.02247191011235955,0.0,FR87
0.14606741573033707,0.056179775280898875,0.12359550561797752,0.3146067415730337,0.011235955056179775,0.0,0.011235955056179775,0.19101123595505617,0.14606741573033707,0.0,GR158
0.02247191011235955,0.0,0.02247191011235955,0.07865168539325842,0.11235955056179775,0.0,0.0898876404494382,0.1348314606741573,0.33707865168539325,0.20224719101123595,EN351
0.0,0.0,0.3707865168539326,0.0,0.0,0.4157303370786517,0.0,0.0,0.07865168539325842,0.1348314606741573,FR4076
0.43820224719101125,0.38202247191011235,0.0,0.0,0.0,0.0,0.0,0.1797752808988764,0.0,0.0,s_f113_zi
0.033707865168539325,0.0,0.21348314606741572,0.07865168539325842,0.06741573033707865,0.25842696629213485,0.06741573033707865,0.0,0.1348314606741573,0.14606741573033707,BR946
0.19101123595505617,0.0898876404494382,0.011235955056179775,0.0,0.06741573033707865,0.0,0.16853932584269662,0.4157303370786517,0.056179775280898875,0.0,s_f103_xsxq
0.30337078651685395,0.1348314606741573,0.011235955056179775,0.0449438202247191,0.11235955056179775,0.011235955056179775,0.1797752808988764,0.16853932584269662,0.033707865168539325,0.0,s_f108_be
0.011235955056179775,0.0,0.0449438202247191,0.02247191011235955,0.30337078651685395,0.06741573033707865,0.21348314606741572,0.011235955056179775,0.16853932584269662,0.15730337078651685,s_m112_hxq
0.056179775280898875,0.5393258426966292,0.07865168539325842,0.11235955056179775,0.0449438202247191,0.0,0.011235955056179775,0.02247191011235955,0.11235955056179775,0.02247191011235955,s_m112_exc
0.0,0.0,0.056179775280898875,0.0,0.2247191011235955,0.12359550561797752,0.1348314606741573,0.011235955056179775,0.1797752808988764,0.2696629213483146,s_m118_nxa
0.0,0.0,0.21348314606741572,0.033707865168539325,0.033707865168539325,0.16853932584269662,0.011235955056179775,0.0,0.3146067415730337,0.2247191011235955,BR837
0.0,0.0,0.5730337078651685,0.02247191011235955,0.0,0.33707865168539325,0.0,0.0,0.02247191011235955,0.0449438202247191,FR4501
0.0449438202247191,0.0,0.3707865168539326,0.06741573033707865,0.033707865168539325,0.38202247191011235,0.011235955056179775,0.0,0.056179775280898875,0.033707865168539325,FR4489
0.0,0.0,0.011235955056179775,0.0,0.033707865168539325,0.39325842696629215,0.033707865168539325,0.011235955056179775,0.06741573033707865,0.449438202247191,EN2218
0.02247191011235955,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.0449438202247191,0.0,0.23595505617977527,0.23595505617977527,0.25842696629213485,0.15730337078651685,FR908
0.06741573033707865,0.8876404494382022,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,FR683
0.25842696629213485,0.19101123595505617,0.0449438202247191,0.2696629213483146,0.06741573033707865,0.011235955056179775,0.06741573033707865,0.07865168539325842,0.011235955056179775,0.0,s_f103_um
0.0,0.033707865168539325,0.0898876404494382,0.0,0.02247191011235955,0.0,0.07865168539325842,0.14606741573033707,0.550561797752809,0.07865168539325842,constamment
0.20224719101123595,0.4157303370786517,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.033707865168539325,0.11235955056179775,0.1348314606741573,0.0449438202247191,s_m114_ib
0.011235955056179775,0.0,0.07865168539325842,0.0,0.02247191011235955,0.42696629213483145,0.0,0.0,0.0898876404494382,0.3707865168539326,s_m115_na
0.056179775280898875,0.0,0.056179775280898875,0.0449438202247191,0.2247191011235955,0.12359550561797752,0.21348314606741572,0.11235955056179775,0.011235955056179775,0.15730337078651685,FR1381
0.23595505617977527,0.0449438202247191,0.0,0.0,0.033707865168539325,0.0,0.0898876404494382,0.5955056179775281,0.0,0.0,s_m112_yxi
0.3258426966292135,0.4157303370786517,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.23595505617977527,0.0,0.0,FR2571
0.12359550561797752,0.0,0.033707865168539325,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.1797752808988764,0.34831460674157305,0.15730337078651685,0.12359550561797752,GLO12
0.011235955056179775,0.0,0.14606741573033707,0.1797752808988764,0.0898876404494382,0.11235955056179775,0.02247191011235955,0.0,0.30337078651685395,0.1348314606741573,s_f119_axd
0.14606741573033707,0.8314606741573034,0.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,s_m110_xdi
0.1348314606741573,0.1348314606741573,0.011235955056179775,0.0,0.033707865168539325,0.0,0.07865168539325842,0.5393258426966292,0.06741573033707865,0.0,FR3364
0.3258426966292135,0.15730337078651685,0.0,0.033707865168539325,0.02247191011235955,0.0,0.033707865168539325,0.4044943820224719,0.02247191011235955,0.0,GR483
0.23595505617977527,0.25842696629213485,0.1348314606741573,0.1348314606741573,0.06741573033707865,0.06741573033707865,0.0449438202247191,0.0449438202247191,0.011235955056179775,0.0,s_m112_xaxg
0.24719101123595505,0.30337078651685395,0.033707865168539325,0.15730337078651685,0.02247191011235955,0.0,0.011235955056179775,0.16853932584269662,0.056179775280898875,0.0,s_f109_fi
0.29213483146067415,0.5168539325842697,0.011235955056179775,0.0449438202247191,0.0,0.0,0.011235955056179775,0.12359550561797752,0.0,0.0,EN1890
0.11235955056179775,0.10112359550561797,0.0,0.02247191011235955,0.0449438202247191,0.0,0.25842696629213485,0.43820224719101125,0.011235955056179775,0.011235955056179775,TU22
0.0,0.0,0.011235955056179775,0.0,0.6404494382022472,0.033707865168539325,0.20224719101123595,0.011235955056179775,0.0449438202247191,0.056179775280898875,EN805
0.0,0.0,0.1348314606741573,0.0,0.0,0.23595505617977527,0.0,0.0,0.30337078651685395,0.3258426966292135,BR643
0.0898876404494382,0.0449438202247191,0.07865168539325842,0.10112359550561797,0.10112359550561797,0.07865168539325842,0.15730337078651685,0.06741573033707865,0.15730337078651685,0.12359550561797752,TU24
0.15730337078651685,0.43820224719101125,0.02247191011235955,0.02247191011235955,0.10112359550561797,0.056179775280898875,0.06741573033707865,0.0898876404494382,0.02247191011235955,0.02247191011235955,FR4250
0.033707865168539325,0.0,0.0,0.0,0.4606741573033708,0.02247191011235955,0.4044943820224719,0.056179775280898875,0.0,0.02247191011235955,s_m110_xjxq
0.19101123595505617,0.7640449438202247,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.02247191011235955,0.0,0.0,s_m110_bi
0.11235955056179775,0.0,0.10112359550561797,0.14606741573033707,0.0,0.011235955056179775,0.07865168539325842,0.20224719101123595,0.25842696629213485,0.0898876404494382,FR823
0.02247191011235955,0.0,0.056179775280898875,0.056179775280898875,0.16853932584269662,0.07865168539325842,0.2247191011235955,0.0449438202247191,0.1797752808988764,0.16853932584269662,EN143
0.02247191011235955,0.0,0.11235955056179775,0.0,0.033707865168539325,0.3595505617977528,0.02247191011235955,0.0,0.21348314606741572,0.23595505617977527,s_m114_xum
0.6179775280898876,0.24719101123595505,0.0,0.0,0.011235955056179775,0.0,0.02247191011235955,0.10112359550561797,0.0,0.0,s_m115_em
0.0,0.0,0.0449438202247191,0.056179775280898875,0.11235955056179775,0.033707865168539325,0.0898876404494382,0.011235955056179775,0.3258426966292135,0.3258426966292135,s_m110_xso
0.14606741573033707,0.0,0.0,0.0,0.12359550561797752,0.0,0.4044943820224719,0.3146067415730337,0.011235955056179775,0.0,EN2458
0.0,0.0,0.15730337078651685,0.0,0.0,0.3258426966292135,0.0,0.0,0.19101123595505617,0.3258426966292135,EN313
0.25842696629213485,0.48314606741573035,0.0,0.0,0.056179775280898875,0.011235955056179775,0.056179775280898875,0.0898876404494382,0.0449438202247191,0.0,FR2073
0.07865168539325842,0.011235955056179775,0.0,0.0,0.033707865168539325,0.0,0.12359550561797752,0.5955056179775281,0.15730337078651685,0.0,s_m102_xsxq
0.07865168539325842,0.0,0.0,0.0,0.20224719101123595,0.0,0.5617977528089888,0.1348314606741573,0.011235955056179775,0.011235955056179775,FR1537
0.011235955056179775,0.033707865168539325,0.11235955056179775,0.0,0.011235955056179775,0.02247191011235955,0.0,0.02247191011235955,0.6404494382022472,0.14606741573033707,pouce
