a,e,i,o,u,y,ø,œ,ɑ̃,ɔ,ɔ̃,ɛ,ɛ̃,filename
0.037037037037037035,0.0,0.0,0.14814814814814814,0.037037037037037035,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.0,FR-participant1_journee_FR2550
0.1111111111111111,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.0,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.0,0.25925925925925924,miroir
0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.07407407407407407,0.25925925925925924,0.07407407407407407,0.0,0.2222222222222222,GLO50
0.037037037037037035,0.07407407407407407,0.0,0.07407407407407407,0.0,0.1111111111111111,0.14814814814814814,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.0,EN1353
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.037037037037037035,0.0,0.07407407407407407,EN1412
0.25925925925925924,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.25925925925925924,0.07407407407407407,0.07407407407407407,0.0,0.037037037037037035,0.2222222222222222,EN558
0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.0,0.0,0.2962962962962963,0.07407407407407407,TU126
0.037037037037037035,0.25925925925925924,0.1111111111111111,0.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,EN2209
0.0,0.0,0.0,0.25925925925925924,0.1111111111111111,0.0,0.037037037037037035,0.0,0.07407407407407407,0.25925925925925924,0.25925925925925924,0.0,0.0,EN318
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.4074074074074074,0.037037037037037035,0.2222222222222222,0.037037037037037035,0.0,0.1111111111111111,EN543
0.07407407407407407,0.07407407407407407,0.18518518518518517,0.037037037037037035,0.18518518518518517,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407,0.14814814814814814,sac
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.1111111111111111,0.14814814814814814,0.2222222222222222,0.1111111111111111,0.07407407407407407,EN938
0.0,0.18518518518518517,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.14814814814814814,0.0,0.1111111111111111,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,FR422
0.037037037037037035,0.07407407407407407,0.14814814814814814,0.07407407407407407,0.25925925925925924,0.18518518518518517,0.0,0.0,0.0,0.0,0.037037037037037035,0.14814814814814814,0.037037037037037035,EN652
0.0,0.0,0.0,0.18518518518518517,0.25925925925925924,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.48148148148148145,0.0,0.0,FR1532
0.0,0.18518518518518517,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.2962962962962963,0.07407407407407407,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,FR2362
0.037037037037037035,0.0,0.0,0.25925925925925924,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.0,0.14814814814814814,0.0,0.2222222222222222,0.037037037037037035,FR591
0.037037037037037035,0.07407407407407407,0.0,0.07407407407407407,0.0,0.14814814814814814,0.25925925925925924,0.1111111111111111,0.0,0.0,0.0,0.2962962962962963,0.0,GR555
0.0,0.0,0.0,0.14814814814814814,0.0,0.0,0.18518518518518517,0.18518518518518517,0.037037037037037035,0.2962962962962963,0.14814814814814814,0.0,0.0,FR827
0.0,0.0,0.0,0.37037037037037035,0.18518518518518517,0.0,0.0,0.0,0.037037037037037035,0.4074074074074074,0.0,0.0,0.0,collier
0.037037037037037035,0.037037037037037035,0.0,0.14814814814814814,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0,0.14814814814814814,0.2222222222222222,0.0,EN1485
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,0.037037037037037035,0.07407407407407407,0.0,0.0,0.14814814814814814,FR1489
0.3333333333333333,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.14814814814814814,0.14814814814814814,FR3707
0.037037037037037035,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.14814814814814814,0.037037037037037035,0.18518518518518517,0.18518518518518517,0.07407407407407407,0.0,FR2907
0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.1111111111111111,0.18518518518518517,0.1111111111111111,0.0,0.2962962962962963,EN1931
0.037037037037037035,0.18518518518518517,0.0,0.14814814814814814,0.0,0.1111111111111111,0.18518518518518517,0.037037037037037035,0.0,0.0,0.07407407407407407,0.2222222222222222,0.0,FR3991
0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.037037037037037035,0.2962962962962963,0.037037037037037035,0.0,0.2222222222222222,FR1779
0.1111111111111111,0.0,0.07407407407407407,0.0,0.2222222222222222,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.0,0.2222222222222222,0.07407407407407407,FR3203
0.037037037037037035,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.25925925925925924,0.037037037037037035,FR2569
0.037037037037037035,0.25925925925925924,0.037037037037037035,0.07407407407407407,0.0,0.2222222222222222,0.037037037037037035,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,GR173
0.037037037037037035,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,0.037037037037037035,0.1111111111111111,de_cette_facon
0.0,0.07407407407407407,0.4444444444444444,0.037037037037037035,0.2962962962962963,0.07407407407407407,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,epicerie
0.037037037037037035,0.0,0.0,0.14814814814814814,0.0,0.0,0.037037037037037035,0.14814814814814814,0.14814814814814814,0.3333333333333333,0.14814814814814814,0.0,0.0,BR701
0.0,0.0,0.0,0.18518518518518517,0.25925925925925924,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,EN312
0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.0,0.037037037037037035,0.0,0.07407407407407407,0.07407407407407407,EN1440
0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.0,0.3333333333333333,FR4087
0.18518518518518517,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.18518518518518517,0.1111111111111111,0.2962962962962963,0.07407407407407407,0.0,0.07407407407407407,EN2916
0.2962962962962963,0.037037037037037035,0.0,0.0,0.0,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.0,0.0,0.2222222222222222,0.037037037037037035,BR374
0.2222222222222222,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.14814814814814814,0.0,0.0,0.0,0.5555555555555556,0.0,EN1084
0.0,0.18518518518518517,0.1111111111111111,0.0,0.037037037037037035,0.48148148148148145,0.07407407407407407,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,vaguement
0.037037037037037035,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.18518518518518517,0.037037037037037035,0.037037037037037035,0.2222222222222222,0.25925925925925924,0.0,0.1111111111111111,FR374
0.0,0.18518518518518517,0.3333333333333333,0.0,0.037037037037037035,0.25925925925925924,0.07407407407407407,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,freres_et_soeurs
0.037037037037037035,0.0,0.0,0.2222222222222222,0.037037037037037035,0.0,0.0,0.037037037037037035,0.07407407407407407,0.48148148148148145,0.1111111111111111,0.0,0.0,BR202
0.07407407407407407,0.0,0.0,0.0,0.0,0.1111111111111111,0.07407407407407407,0.14814814814814814,0.0,0.0,0.0,0.5555555555555556,0.037037037037037035,ES243
0.07407407407407407,0.2222222222222222,0.0,0.07407407407407407,0.0,0.14814814814814814,0.07407407407407407,0.0,0.0,0.0,0.0,0.37037037037037035,0.037037037037037035,FR4416
0.037037037037037035,0.0,0.0,0.37037037037037035,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,0.4074074074074074,0.037037037037037035,0.0,0.0,FR3518
0.037037037037037035,0.0,0.0,0.07407407407407407,0.037037037037037035,0.2962962962962963,0.25925925925925924,0.07407407407407407,0.0,0.0,0.0,0.2222222222222222,0.0,FR3074
0.18518518518518517,0.037037037037037035,0.0,0.07407407407407407,0.0,0.1111111111111111,0.18518518518518517,0.037037037037037035,0.0,0.07407407407407407,0.0,0.2962962962962963,0.0,EN719
0.037037037037037035,0.2222222222222222,0.1111111111111111,0.07407407407407407,0.0,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.2222222222222222,0.0,EN1362
0.18518518518518517,0.037037037037037035,0.037037037037037035,0.0,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.14814814814814814,0.0,0.0,0.0,0.25925925925925924,bleu_fonce
0.1111111111111111,0.037037037037037035,0.0,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.48148148148148145,0.037037037037037035,EN1839
0.0,0.0,0.0,0.037037037037037035,0.2222222222222222,0.0,0.037037037037037035,0.0,0.07407407407407407,0.1111111111111111,0.3333333333333333,0.0,0.18518518518518517,FR1723
0.0,0.0,0.07407407407407407,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0,0.1111111111111111,0.037037037037037035,0.0,EN2508
0.0,0.0,0.0,0.037037037037037035,0.2962962962962963,0.0,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407,0.4074074074074074,0.0,0.07407407407407407,FR3929
0.037037037037037035,0.0,0.0,0.1111111111111111,0.0,0.25925925925925924,0.3333333333333333,0.14814814814814814,0.0,0.0,0.0,0.1111111111111111,0.0,EN695
0.0,0.25925925925925924,0.0,0.3333333333333333,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.07407407407407407,0.0,0.18518518518518517,0.0,BR971
0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.14814814814814814,0.07407407407407407,0.0,0.25925925925925924,carotte
0.037037037037037035,0.25925925925925924,0.0,0.1111111111111111,0.0,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.0,0.0,0.0,0.25925925925925924,0.0,FR566
0.0,0.0,0.0,0.2222222222222222,0.07407407407407407,0.0,0.14814814814814814,0.037037037037037035,0.0,0.14814814814814814,0.3333333333333333,0.037037037037037035,0.0,FR87
0.037037037037037035,0.0,0.0,0.1111111111111111,0.037037037037037035,0.2222222222222222,0.37037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.0,0.1111111111111111,0.0,GR158
0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.07407407407407407,0.2222222222222222,0.2962962962962963,0.07407407407407407,0.0,0.0,0.037037037037037035,0.18518518518518517,EN351
0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.37037037037037035,0.14814814814814814,0.25925925925925924,0.037037037037037035,0.0,0.14814814814814814,FR4076
0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.18518518518518517,0.0,0.4444444444444444,BR946
0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.18518518518518517,0.2222222222222222,0.1111111111111111,0.037037037037037035,0.07407407407407407,BR837
0.037037037037037035,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.07407407407407407,0.2962962962962963,0.2962962962962963,0.18518518518518517,0.0,0.0,FR4501
0.0,0.0,0.0,0.14814814814814814,0.18518518518518517,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.4074074074074074,0.0,0.14814814814814814,FR4489
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.1111111111111111,0.18518518518518517,EN2218
0.18518518518518517,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.2962962962962963,0.0,0.1111111111111111,0.0,0.2222222222222222,0.037037037037037035,FR908
0.0,0.1111111111111111,0.18518518518518517,0.037037037037037035,0.18518518518518517,0.2962962962962963,0.037037037037037035,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,FR683
0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.07407407407407407,0.18518518518518517,0.1111111111111111,0.07407407407407407,0.0,0.0,0.0,0.4444444444444444,0.0,constamment
0.07407407407407407,0.14814814814814814,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.07407407407407407,0.0,0.1111111111111111,0.2962962962962963,FR1381
0.037037037037037035,0.2222222222222222,0.0,0.0,0.0,0.5555555555555556,0.07407407407407407,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,FR2571
0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.0,0.07407407407407407,0.1111111111111111,0.0,0.18518518518518517,0.037037037037037035,0.2222222222222222,0.18518518518518517,GLO12
0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.18518518518518517,0.14814814814814814,0.07407407407407407,0.037037037037037035,0.0,0.07407407407407407,0.0,0.2962962962962963,0.07407407407407407,FR3364
0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,0.25925925925925924,0.4444444444444444,0.037037037037037035,0.0,0.0,0.0,0.1111111111111111,0.0,GR483
0.037037037037037035,0.2222222222222222,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.0,0.0,0.0,0.1111111111111111,0.0,EN1890
0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,0.14814814814814814,0.2222222222222222,0.1111111111111111,0.0,0.037037037037037035,0.1111111111111111,0.14814814814814814,0.1111111111111111,TU22
0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.5925925925925926,0.0,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,EN805
0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.1111111111111111,0.37037037037037035,0.037037037037037035,0.1111111111111111,0.0,BR643
0.0,0.0,0.0,0.1111111111111111,0.07407407407407407,0.4444444444444444,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.0,0.0,0.1111111111111111,0.037037037037037035,TU24
0.037037037037037035,0.14814814814814814,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.14814814814814814,0.0,0.07407407407407407,FR4250
0.0,0.0,0.0,0.25925925925925924,0.037037037037037035,0.0,0.14814814814814814,0.18518518518518517,0.0,0.25925925925925924,0.0,0.1111111111111111,0.0,FR823
0.1111111111111111,0.0,0.0,0.0,0.037037037037037035,0.0,0.07407407407407407,0.2222222222222222,0.037037037037037035,0.07407407407407407,0.14814814814814814,0.0,0.2962962962962963,EN143
0.1111111111111111,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.25925925925925924,0.0,0.0,0.0,0.48148148148148145,0.07407407407407407,EN2458
0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.07407407407407407,0.2222222222222222,0.0,0.037037037037037035,0.1111111111111111,EN313
0.037037037037037035,0.14814814814814814,0.25925925925925924,0.037037037037037035,0.18518518518518517,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.07407407407407407,0.0,0.037037037037037035,FR2073
0.2962962962962963,0.0,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.0,0.0,0.0,0.2222222222222222,0.14814814814814814,FR1537
0.1111111111111111,0.037037037037037035,0.07407407407407407,0.2222222222222222,0.25925925925925924,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.0,0.1111111111111111,0.0,pouce
0.037037037037037035,0.0,0.0,0.14814814814814814,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.2962962962962963,0.2222222222222222,0.0,FR482
0.1111111111111111,0.07407407407407407,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.0,0.0,0.0,0.2962962962962963,0.0,EN1759
0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.25925925925925924,0.037037037037037035,0.18518518518518517,0.037037037037037035,0.14814814814814814,0.1111111111111111,EN2921
0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.18518518518518517,0.037037037037037035,0.37037037037037035,0.0,0.2222222222222222,FR4205
0.037037037037037035,0.0,0.0,0.037037037037037035,0.1111111111111111,0.0,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.0,0.5185185185185185,EN1544
0.14814814814814814,0.0,0.0,0.0,0.14814814814814814,0.18518518518518517,0.1111111111111111,0.14814814814814814,0.0,0.037037037037037035,0.0,0.2222222222222222,0.0,FR2602
0.0,0.18518518518518517,0.0,0.37037037037037035,0.2222222222222222,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,BR60
0.0,0.25925925925925924,0.037037037037037035,0.18518518518518517,0.07407407407407407,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,FR2857
0.07407407407407407,0.14814814814814814,0.0,0.0,0.0,0.2962962962962963,0.14814814814814814,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,EN1863
0.14814814814814814,0.037037037037037035,0.0,0.0,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.4074074074074074,quartier
0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.07407407407407407,0.14814814814814814,0.2962962962962963,0.037037037037037035,0.2222222222222222,EN2743
0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.25925925925925924,0.4444444444444444,0.0,0.14814814814814814,0.037037037037037035,0.0,0.037037037037037035,ES292
0.14814814814814814,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.18518518518518517,0.0,0.0,0.0,0.48148148148148145,0.037037037037037035,FR186
0.0,0.07407407407407407,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.37037037037037035,0.0,0.14814814814814814,0.0,0.07407407407407407,trois_w
0.0,0.0,0.0,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.037037037037037035,FR866
0.0,0.0,0.0,0.2962962962962963,0.18518518518518517,0.0,0.0,0.0,0.0,0.037037037037037035,0.48148148148148145,0.0,0.0,compas
0.0,0.0,0.0,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.18518518518518517,0.07407407407407407,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.037037037037037035,0.0,FR3222
0.037037037037037035,0.2962962962962963,0.14814814814814814,0.07407407407407407,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,ES44
0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.1111111111111111,0.2962962962962963,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.037037037037037035,EN185
0.0,0.0,0.0,0.4074074074074074,0.1111111111111111,0.0,0.0,0.0,0.0,0.3333333333333333,0.14814814814814814,0.0,0.0,BR717
0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.18518518518518517,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.037037037037037035,0.0,BR692
0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.07407407407407407,0.037037037037037035,0.14814814814814814,0.0,0.2962962962962963,GR21
0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,BR71
0.0,0.1111111111111111,0.0,0.0,0.07407407407407407,0.3333333333333333,0.25925925925925924,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,arret_de_bus
0.0,0.2222222222222222,0.037037037037037035,0.0,0.0,0.3333333333333333,0.037037037037037035,0.0,0.0,0.0,0.0,0.3333333333333333,0.037037037037037035,EN306
0.25925925925925924,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.18518518518518517,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.07407407407407407,EN1640
0.037037037037037035,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.3333333333333333,0.18518518518518517,0.0,0.0,0.0,0.0,0.037037037037037035,0.14814814814814814,0.037037037037037035,TU139
0.0,0.037037037037037035,0.037037037037037035,0.2222222222222222,0.14814814814814814,0.0,0.0,0.0,0.2962962962962963,0.0,0.18518518518518517,0.0,0.07407407407407407,FR2992
0.0,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.18518518518518517,0.3333333333333333,0.07407407407407407,0.0,0.0,0.0,0.14814814814814814,0.037037037037037035,0.0,FR2839
0.0,0.2222222222222222,0.0,0.14814814814814814,0.18518518518518517,0.25925925925925924,0.1111111111111111,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,EN91
0.14814814814814814,0.0,0.0,0.037037037037037035,0.037037037037037035,0.3333333333333333,0.14814814814814814,0.07407407407407407,0.037037037037037035,0.0,0.0,0.1111111111111111,0.07407407407407407,EN1917
0.25925925925925924,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.2222222222222222,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.14814814814814814,0.037037037037037035,BR568
0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.07407407407407407,0.2962962962962963,0.18518518518518517,0.25925925925925924,0.0,0.07407407407407407,EN2906
0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,FR3871
0.0,0.0,0.0,0.1111111111111111,0.6296296296296297,0.0,0.037037037037037035,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,boucherie
0.037037037037037035,0.14814814814814814,0.2222222222222222,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.1111111111111111,0.0,0.1111111111111111,FR4513
0.0,0.0,0.0,0.14814814814814814,0.18518518518518517,0.0,0.3333333333333333,0.037037037037037035,0.037037037037037035,0.2222222222222222,0.037037037037037035,0.0,0.0,EN273
0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.18518518518518517,0.3333333333333333,0.037037037037037035,0.0,0.0,0.2222222222222222,0.0,EN2395
0.1111111111111111,0.0,0.0,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0,0.0,0.3333333333333333,0.07407407407407407,EN2398
0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.5185185185185185,0.07407407407407407,0.18518518518518517,0.0,0.0,0.14814814814814814,FR2341
0.14814814814814814,0.0,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.2962962962962963,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,EN2322
0.1111111111111111,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.2962962962962963,0.1111111111111111,0.0,0.1111111111111111,0.0,0.037037037037037035,0.14814814814814814,EN1345
0.1111111111111111,0.0,0.0,0.07407407407407407,0.14814814814814814,0.1111111111111111,0.037037037037037035,0.2222222222222222,0.037037037037037035,0.07407407407407407,0.0,0.07407407407407407,0.1111111111111111,TU204
0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.0,0.4074074074074074,GR343
0.07407407407407407,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.14814814814814814,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,FR1685
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.037037037037037035,0.14814814814814814,0.0,0.18518518518518517,0.037037037037037035,EN2177
0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.037037037037037035,0.18518518518518517,0.0,0.037037037037037035,0.07407407407407407,EN1204
0.07407407407407407,0.14814814814814814,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0,0.6296296296296297,0.0,EN2794
