a,e,i,o,u,y,ø,œ,ɑ̃,ɔ,ɔ̃,ɛ,ɛ̃,filename
0.0,0.1111111111111111,0.5925925925925926,0.0,0.037037037037037035,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200_deux_cents
0.1111111111111111,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.1111111111111111,0.0,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.0,0.48148148148148145,hareng
0.037037037037037035,0.0,0.0,0.48148148148148145,0.037037037037037035,0.0,0.0,0.0,0.07407407407407407,0.3333333333333333,0.037037037037037035,0.0,0.0,FR2200
0.037037037037037035,0.0,0.0,0.37037037037037035,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,GR236
0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.1111111111111111,0.18518518518518517,0.07407407407407407,0.0,0.37037037037037035,EN2908
0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.2222222222222222,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.18518518518518517,EN2680
0.037037037037037035,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.2962962962962963,0.3333333333333333,0.0,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.0,FR3330
0.0,0.0,0.0,0.18518518518518517,0.14814814814814814,0.0,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.2222222222222222,0.25925925925925924,0.0,0.0,FR1181
0.0,0.1111111111111111,0.5925925925925926,0.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jean
0.0,0.0,0.0,0.4074074074074074,0.18518518518518517,0.0,0.1111111111111111,0.0,0.0,0.25925925925925924,0.037037037037037035,0.0,0.0,FR942
0.0,0.14814814814814814,0.1111111111111111,0.0,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.0,0.0,0.18518518518518517,0.14814814814814814,9_neuf
0.0,0.14814814814814814,0.1111111111111111,0.0,0.037037037037037035,0.5925925925925926,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,GR492
0.037037037037037035,0.0,0.0,0.37037037037037035,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.25925925925925924,0.037037037037037035,0.0,0.14814814814814814,GR195
0.0,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,EN2496
0.037037037037037035,0.0,0.0,0.37037037037037035,0.1111111111111111,0.0,0.0,0.0,0.037037037037037035,0.2962962962962963,0.14814814814814814,0.0,0.0,FR-participant1_journee_FR2550
0.0,0.0,0.0,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.1111111111111111,0.14814814814814814,0.18518518518518517,0.0,0.18518518518518517,miroir
0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.3333333333333333,0.037037037037037035,0.0,0.14814814814814814,GLO50
0.0,0.07407407407407407,0.07407407407407407,0.14814814814814814,0.18518518518518517,0.1111111111111111,0.25925925925925924,0.037037037037037035,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,EN1353
0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.18518518518518517,0.18518518518518517,0.4444444444444444,0.037037037037037035,0.0,0.037037037037037035,EN1412
0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,0.0,0.1111111111111111,0.18518518518518517,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.4074074074074074,EN558
0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.1111111111111111,0.37037037037037035,0.2222222222222222,0.07407407407407407,0.0,0.0,0.0,0.07407407407407407,0.0,TU126
0.0,0.25925925925925924,0.2222222222222222,0.0,0.0,0.4074074074074074,0.037037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,EN2209
